               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 167,            0.031941,           0.0082907,                   0,             0.95464,             0.95354,             0.96987,             0.66163,             0.02366,           0.0039209,                   0,           0.0080145,           0.0080145,           0.0080145
                 168,            0.031819,           0.0083629,                   0,             0.95487,              0.9515,             0.96756,             0.66913,             0.02345,           0.0038578,                   0,           0.0079927,           0.0079927,           0.0079927
                 169,            0.031445,           0.0084058,                   0,             0.96803,             0.94336,             0.97022,             0.67131,              0.0231,           0.0038304,                   0,           0.0079709,           0.0079709,           0.0079709
                 170,            0.031812,           0.0081577,                   0,             0.95211,             0.95327,             0.97005,             0.67415,            0.023009,           0.0038475,                   0,            0.007949,            0.007949,            0.007949
                 171,            0.032094,           0.0082974,                   0,              0.9557,             0.94442,             0.96949,             0.67051,            0.023258,           0.0038506,                   0,            0.007927,            0.007927,            0.007927
                 172,            0.031254,           0.0082934,                   0,             0.94598,             0.95009,             0.96947,             0.67611,            0.023129,           0.0038264,                   0,            0.007905,            0.007905,            0.007905
                 173,            0.031807,           0.0083347,                   0,             0.96731,             0.93381,             0.97007,             0.67541,            0.023167,           0.0038053,                   0,           0.0078828,           0.0078828,           0.0078828
                 174,            0.031173,           0.0081826,                   0,             0.96447,             0.95142,             0.96997,             0.67891,             0.02282,           0.0037499,                   0,           0.0078606,           0.0078606,           0.0078606
                 175,            0.031644,           0.0083588,                   0,             0.96276,             0.95182,             0.97053,             0.68068,            0.022667,           0.0037617,                   0,           0.0078383,           0.0078383,           0.0078383
                 176,            0.031757,           0.0083778,                   0,             0.96608,             0.94757,             0.97069,             0.67977,            0.022633,           0.0037768,                   0,            0.007816,            0.007816,            0.007816
                 177,            0.031394,           0.0081821,                   0,             0.96562,             0.95646,             0.97199,             0.68489,            0.022459,           0.0037284,                   0,           0.0077935,           0.0077935,           0.0077935
                 178,            0.030597,           0.0079501,                   0,             0.95362,             0.96068,             0.97147,             0.69017,            0.022223,           0.0037137,                   0,            0.007771,            0.007771,            0.007771
                 179,            0.031489,           0.0083208,                   0,             0.96668,               0.955,             0.97186,             0.68824,            0.022229,           0.0037141,                   0,           0.0077485,           0.0077485,           0.0077485
                 180,            0.031271,           0.0082892,                   0,             0.96004,             0.95247,              0.9728,             0.69028,            0.022208,           0.0037145,                   0,           0.0077258,           0.0077258,           0.0077258
                 181,            0.030617,           0.0081302,                   0,             0.97069,             0.95186,              0.9723,             0.69259,            0.022028,           0.0036669,                   0,           0.0077031,           0.0077031,           0.0077031
                 182,            0.030698,           0.0081631,                   0,             0.96801,             0.95324,             0.97171,             0.69236,            0.022127,           0.0037038,                   0,           0.0076803,           0.0076803,           0.0076803
                 183,            0.031014,            0.008215,                   0,             0.97164,             0.95965,             0.97233,             0.69279,            0.022061,           0.0036634,                   0,           0.0076575,           0.0076575,           0.0076575
                 184,            0.031004,           0.0081221,                   0,             0.96375,             0.96071,             0.97096,             0.69239,               0.022,            0.003665,                   0,           0.0076346,           0.0076346,           0.0076346
                 185,            0.030276,           0.0080414,                   0,             0.96692,             0.95752,             0.97193,             0.69565,            0.021905,           0.0036685,                   0,           0.0076116,           0.0076116,           0.0076116
                 186,            0.031258,           0.0080999,                   0,              0.9561,             0.95788,             0.96982,             0.69085,            0.022111,           0.0037261,                   0,           0.0075886,           0.0075886,           0.0075886
                 187,            0.031029,           0.0080126,                   0,             0.95789,             0.95815,             0.96986,             0.69119,            0.021845,           0.0036957,                   0,           0.0075655,           0.0075655,           0.0075655
                 188,            0.030761,           0.0081204,                   0,             0.96361,             0.95894,             0.97329,              0.6961,            0.021701,           0.0036774,                   0,           0.0075423,           0.0075423,           0.0075423
                 189,            0.030889,           0.0079658,                   0,             0.96722,             0.95036,             0.97243,             0.69765,             0.02161,           0.0036725,                   0,           0.0075191,           0.0075191,           0.0075191
                 190,            0.030644,           0.0081986,                   0,             0.96741,             0.95681,             0.97311,             0.69812,            0.021703,           0.0036584,                   0,           0.0074958,           0.0074958,           0.0074958
                 191,            0.030996,           0.0080389,                   0,             0.96646,             0.95889,             0.97201,             0.69933,            0.021524,           0.0036445,                   0,           0.0074725,           0.0074725,           0.0074725
                 192,            0.030514,            0.008138,                   0,             0.97116,             0.95359,             0.97231,             0.70033,            0.021383,           0.0036087,                   0,           0.0074491,           0.0074491,           0.0074491
                 193,            0.030592,           0.0081699,                   0,             0.96144,             0.96205,             0.97299,             0.70241,            0.021317,           0.0036009,                   0,           0.0074256,           0.0074256,           0.0074256
                 194,            0.030408,           0.0079237,                   0,             0.97181,             0.95327,             0.97331,              0.7052,            0.021324,           0.0036075,                   0,           0.0074021,           0.0074021,           0.0074021
                 195,            0.030329,           0.0081551,                   0,             0.96317,             0.95359,             0.97179,             0.70478,            0.021306,            0.003609,                   0,           0.0073786,           0.0073786,           0.0073786
                 196,             0.03002,           0.0079504,                   0,             0.96473,             0.96142,             0.97398,             0.70737,            0.021008,           0.0035758,                   0,            0.007355,            0.007355,            0.007355
                 197,            0.030588,           0.0080043,                   0,             0.96616,             0.96003,             0.97436,             0.71043,            0.020869,           0.0035685,                   0,           0.0073313,           0.0073313,           0.0073313
                 198,            0.029928,           0.0078991,                   0,              0.9737,             0.95678,             0.97486,              0.7121,            0.020759,           0.0035433,                   0,           0.0073076,           0.0073076,           0.0073076
                 199,            0.030336,           0.0079042,                   0,             0.97172,             0.96142,             0.97548,             0.71197,            0.020813,           0.0035523,                   0,           0.0072838,           0.0072838,           0.0072838
                 200,            0.029839,           0.0079235,                   0,             0.97716,             0.95681,             0.97515,             0.71454,            0.020723,           0.0035253,                   0,           0.0072599,           0.0072599,           0.0072599
                 201,            0.030539,           0.0081147,                   0,             0.97783,             0.95681,             0.97661,             0.71684,            0.020727,           0.0035166,                   0,           0.0072361,           0.0072361,           0.0072361
                 202,            0.030142,           0.0079315,                   0,             0.97449,             0.96319,             0.97827,              0.7187,            0.020669,           0.0035181,                   0,           0.0072121,           0.0072121,           0.0072121
                 203,            0.029914,           0.0078505,                   0,               0.967,             0.96453,             0.97568,             0.71662,            0.020633,            0.003522,                   0,           0.0071882,           0.0071882,           0.0071882
                 204,            0.029272,           0.0079771,                   0,             0.97735,             0.96244,             0.97766,             0.71794,            0.020495,           0.0034933,                   0,           0.0071641,           0.0071641,           0.0071641
                 205,            0.029893,           0.0079028,                   0,             0.97896,             0.95646,             0.97726,             0.72062,            0.020375,           0.0034843,                   0,           0.0071401,           0.0071401,           0.0071401
                 206,            0.029814,           0.0078845,                   0,             0.97574,             0.95646,             0.97683,             0.72091,            0.020442,           0.0034737,                   0,            0.007116,            0.007116,            0.007116
                 207,            0.029798,           0.0078019,                   0,             0.97387,             0.96315,             0.97824,             0.72312,            0.020204,           0.0034739,                   0,           0.0070918,           0.0070918,           0.0070918
                 208,            0.029013,           0.0078841,                   0,             0.97217,              0.9646,             0.97784,             0.72747,            0.020048,           0.0034546,                   0,           0.0070676,           0.0070676,           0.0070676
                 209,            0.029367,           0.0078897,                   0,             0.97242,             0.96104,             0.97629,             0.72719,            0.020001,           0.0034707,                   0,           0.0070434,           0.0070434,           0.0070434
                 210,            0.029359,           0.0077709,                   0,             0.97316,             0.96283,             0.97628,             0.72878,            0.020002,           0.0034673,                   0,           0.0070191,           0.0070191,           0.0070191
                 211,            0.029411,           0.0079114,                   0,             0.97203,             0.96283,             0.97702,             0.72979,            0.019904,           0.0034484,                   0,           0.0069948,           0.0069948,           0.0069948
                 212,             0.02981,           0.0077575,                   0,             0.96662,             0.96389,             0.97626,             0.73136,            0.019822,           0.0034329,                   0,           0.0069704,           0.0069704,           0.0069704
                 213,            0.028854,           0.0077189,                   0,             0.97045,              0.9649,             0.97758,             0.73224,            0.019698,           0.0034164,                   0,            0.006946,            0.006946,            0.006946
                 214,            0.028994,           0.0077701,                   0,              0.9698,             0.96628,             0.97779,             0.73062,            0.019763,           0.0034147,                   0,           0.0069216,           0.0069216,           0.0069216
                 215,            0.029286,           0.0075721,                   0,             0.97487,             0.96128,             0.97744,             0.73124,            0.019757,           0.0034153,                   0,           0.0068971,           0.0068971,           0.0068971
                 216,            0.029615,           0.0080813,                   0,             0.96947,             0.96666,             0.97739,             0.73051,            0.019745,           0.0034108,                   0,           0.0068726,           0.0068726,           0.0068726
                 217,            0.029128,           0.0077579,                   0,              0.9692,              0.9691,             0.97803,              0.7347,            0.019488,           0.0033951,                   0,            0.006848,            0.006848,            0.006848
                 218,            0.029401,           0.0077359,                   0,             0.97423,             0.96425,             0.97772,             0.73722,            0.019389,           0.0033866,                   0,           0.0068235,           0.0068235,           0.0068235
                 219,            0.028962,           0.0078157,                   0,              0.9691,             0.96708,             0.97832,             0.73666,            0.019368,           0.0033771,                   0,           0.0067988,           0.0067988,           0.0067988
                 220,            0.029253,           0.0074514,                   0,              0.9749,             0.96283,             0.97831,             0.73727,            0.019387,           0.0033765,                   0,           0.0067742,           0.0067742,           0.0067742
                 221,            0.028671,           0.0074743,                   0,             0.97521,             0.96319,             0.97808,             0.73775,            0.019337,           0.0033742,                   0,           0.0067495,           0.0067495,           0.0067495
                 222,            0.028762,           0.0077392,                   0,             0.97527,             0.96317,             0.97904,             0.74091,            0.019262,           0.0033483,                   0,           0.0067248,           0.0067248,           0.0067248
                 223,            0.028762,           0.0077074,                   0,             0.97566,             0.96492,              0.9789,             0.74282,            0.019116,           0.0033379,                   0,           0.0067001,           0.0067001,           0.0067001
                 224,            0.028679,           0.0075213,                   0,             0.97639,             0.96599,             0.97959,             0.74657,             0.01902,           0.0033153,                   0,           0.0066753,           0.0066753,           0.0066753
                 225,            0.028718,           0.0075955,                   0,             0.97649,             0.96566,              0.9808,             0.74533,            0.018932,           0.0033045,                   0,           0.0066505,           0.0066505,           0.0066505
                 226,            0.028772,           0.0077443,                   0,             0.97672,             0.96528,             0.98074,             0.74618,            0.018945,            0.003309,                   0,           0.0066257,           0.0066257,           0.0066257
                 227,             0.02837,           0.0075535,                   0,             0.97217,             0.96708,              0.9786,             0.74494,            0.018943,           0.0033147,                   0,           0.0066009,           0.0066009,           0.0066009
                 228,            0.028197,           0.0075779,                   0,             0.97459,             0.96385,             0.97822,             0.74554,            0.018934,           0.0033152,                   0,            0.006576,            0.006576,            0.006576
                 229,            0.028565,           0.0075564,                   0,             0.97393,             0.96523,             0.97876,             0.74344,            0.018948,           0.0033143,                   0,           0.0065512,           0.0065512,           0.0065512
                 230,            0.028471,           0.0076157,                   0,             0.97157,             0.96885,             0.97895,             0.74705,            0.018854,           0.0033026,                   0,           0.0065263,           0.0065263,           0.0065263
                 231,            0.028411,           0.0076827,                   0,             0.97673,             0.96594,             0.98113,             0.74877,            0.018873,            0.003292,                   0,           0.0065013,           0.0065013,           0.0065013
                 232,            0.028344,           0.0073834,                   0,             0.97704,             0.96418,             0.98077,             0.74844,            0.018845,           0.0032864,                   0,           0.0064764,           0.0064764,           0.0064764
                 233,            0.028379,           0.0075187,                   0,             0.97267,             0.97015,             0.98096,             0.74832,            0.018827,           0.0032823,                   0,           0.0064514,           0.0064514,           0.0064514
                 234,            0.027888,            0.007513,                   0,             0.97636,             0.96566,             0.98106,             0.74786,            0.018725,           0.0032745,                   0,           0.0064264,           0.0064264,           0.0064264
                 235,            0.027481,           0.0076375,                   0,             0.97604,             0.96601,             0.98114,             0.75266,            0.018611,           0.0032542,                   0,           0.0064014,           0.0064014,           0.0064014
                 236,            0.027619,            0.007229,                   0,             0.97644,             0.96885,             0.98133,             0.75318,            0.018514,           0.0032474,                   0,           0.0063764,           0.0063764,           0.0063764
                 237,            0.028036,           0.0076497,                   0,             0.97749,             0.96849,             0.98287,             0.75376,            0.018443,           0.0032355,                   0,           0.0063514,           0.0063514,           0.0063514
                 238,            0.028423,           0.0076475,                   0,              0.9792,             0.96672,             0.98286,             0.75432,            0.018353,           0.0032287,                   0,           0.0063264,           0.0063264,           0.0063264
                 239,            0.028403,           0.0074228,                   0,             0.97783,             0.96813,             0.98285,             0.75471,            0.018271,           0.0032175,                   0,           0.0063013,           0.0063013,           0.0063013
                 240,            0.027668,           0.0075196,                   0,             0.98132,             0.96708,             0.98297,             0.75862,            0.018092,           0.0032079,                   0,           0.0062762,           0.0062762,           0.0062762
                 241,            0.027777,           0.0075637,                   0,              0.9813,             0.96593,             0.98244,             0.76086,            0.017988,           0.0031932,                   0,           0.0062512,           0.0062512,           0.0062512
                 242,            0.027878,            0.007473,                   0,             0.98237,             0.96624,             0.98226,             0.75763,            0.017981,            0.003197,                   0,           0.0062261,           0.0062261,           0.0062261
                 243,            0.027746,           0.0075506,                   0,             0.97828,             0.97234,             0.98249,             0.76092,            0.017929,           0.0031861,                   0,            0.006201,            0.006201,            0.006201
                 244,            0.027755,            0.007565,                   0,             0.97928,             0.97057,             0.98194,             0.76242,            0.017829,           0.0031776,                   0,           0.0061759,           0.0061759,           0.0061759
                 245,            0.027623,           0.0076009,                   0,             0.97793,             0.97267,             0.98267,             0.76258,            0.017806,            0.003173,                   0,           0.0061508,           0.0061508,           0.0061508
                 246,            0.027857,           0.0076998,                   0,             0.97828,             0.97272,             0.98298,             0.76108,            0.017782,           0.0031707,                   0,           0.0061256,           0.0061256,           0.0061256
                 247,            0.027628,           0.0075381,                   0,             0.97959,             0.96956,             0.98241,             0.76243,            0.017764,           0.0031708,                   0,           0.0061005,           0.0061005,           0.0061005
                 248,            0.027211,            0.007487,                   0,             0.97963,             0.97058,             0.98271,             0.76298,            0.017711,           0.0031657,                   0,           0.0060754,           0.0060754,           0.0060754
                 249,            0.027883,           0.0072986,                   0,             0.97755,             0.97168,             0.98275,             0.76622,            0.017679,           0.0031689,                   0,           0.0060503,           0.0060503,           0.0060503
                 250,            0.028048,           0.0076361,                   0,             0.97609,             0.97062,             0.98268,             0.76588,             0.01761,            0.003168,                   0,           0.0060251,           0.0060251,           0.0060251
                 251,            0.027597,           0.0075596,                   0,             0.97687,             0.96991,             0.98273,             0.76632,            0.017555,           0.0031681,                   0,               0.006,               0.006,               0.006
                 252,            0.027383,            0.007432,                   0,             0.97654,             0.97274,             0.98274,             0.76719,            0.017555,            0.003167,                   0,           0.0059749,           0.0059749,           0.0059749
                 253,            0.027482,            0.007584,                   0,             0.97928,             0.97023,             0.98319,             0.76811,            0.017531,           0.0031652,                   0,           0.0059497,           0.0059497,           0.0059497
                 254,            0.027208,           0.0074051,                   0,              0.9795,             0.97027,             0.98334,             0.76925,            0.017506,           0.0031521,                   0,           0.0059246,           0.0059246,           0.0059246
                 255,            0.026896,           0.0074565,                   0,             0.97966,             0.97167,             0.98324,             0.77161,              0.0174,           0.0031349,                   0,           0.0058995,           0.0058995,           0.0058995
                 256,            0.027151,           0.0075188,                   0,             0.98233,             0.96991,             0.98344,             0.77293,            0.017368,           0.0031251,                   0,           0.0058744,           0.0058744,           0.0058744
                 257,            0.027373,           0.0074493,                   0,             0.98179,             0.97345,             0.98361,             0.77522,              0.0173,           0.0031173,                   0,           0.0058492,           0.0058492,           0.0058492
                 258,            0.027324,            0.007296,                   0,             0.98002,             0.97381,             0.98369,              0.7759,            0.017278,           0.0031108,                   0,           0.0058241,           0.0058241,           0.0058241
                 259,            0.027041,           0.0071853,                   0,             0.98005,             0.97451,             0.98327,             0.77515,            0.017268,           0.0031024,                   0,            0.005799,            0.005799,            0.005799
                 260,            0.027055,           0.0072678,                   0,             0.98145,             0.97377,             0.98327,              0.7749,            0.017234,           0.0030879,                   0,           0.0057739,           0.0057739,           0.0057739
                 261,            0.026862,           0.0073436,                   0,             0.98073,             0.97345,             0.98313,             0.77569,            0.017218,           0.0030912,                   0,           0.0057488,           0.0057488,           0.0057488
                 262,            0.027038,           0.0073205,                   0,             0.98244,              0.9731,             0.98322,             0.77619,            0.017137,           0.0030843,                   0,           0.0057238,           0.0057238,           0.0057238
                 263,             0.02718,           0.0071106,                   0,             0.98179,             0.97309,             0.98324,             0.77698,            0.017091,           0.0030756,                   0,           0.0056987,           0.0056987,           0.0056987
                 264,            0.027312,           0.0073458,                   0,             0.98179,             0.97344,             0.98347,             0.77803,            0.017013,           0.0030688,                   0,           0.0056736,           0.0056736,           0.0056736
                 265,            0.026771,           0.0071391,                   0,             0.98383,             0.97416,             0.98386,             0.77838,            0.016953,           0.0030571,                   0,           0.0056486,           0.0056486,           0.0056486
                 266,            0.026603,           0.0070251,                   0,              0.9832,             0.97451,             0.98386,              0.7787,             0.01693,           0.0030544,                   0,           0.0056236,           0.0056236,           0.0056236
                 267,            0.026881,           0.0073493,                   0,             0.98217,             0.97486,             0.98447,             0.78061,             0.01688,           0.0030517,                   0,           0.0055986,           0.0055986,           0.0055986
                 268,            0.026678,           0.0071261,                   0,             0.98286,             0.97487,             0.98394,             0.78146,            0.016818,           0.0030436,                   0,           0.0055736,           0.0055736,           0.0055736
                 269,            0.026694,           0.0071919,                   0,             0.98249,             0.97416,             0.98389,             0.78103,            0.016786,           0.0030386,                   0,           0.0055486,           0.0055486,           0.0055486
                 270,            0.026559,            0.007357,                   0,             0.98181,             0.97447,             0.98382,             0.78149,            0.016761,            0.003033,                   0,           0.0055236,           0.0055236,           0.0055236
                 271,            0.026698,           0.0071919,                   0,             0.98354,             0.97381,             0.98454,             0.78458,            0.016743,            0.003029,                   0,           0.0054987,           0.0054987,           0.0054987
                 272,             0.02604,           0.0072352,                   0,             0.98143,             0.97487,             0.98492,             0.78426,            0.016674,           0.0030189,                   0,           0.0054737,           0.0054737,           0.0054737
                 273,            0.026459,            0.007285,                   0,             0.98201,             0.97522,             0.98502,             0.78564,            0.016629,           0.0030101,                   0,           0.0054488,           0.0054488,           0.0054488
                 274,            0.026088,           0.0071405,                   0,             0.98528,             0.97274,             0.98488,             0.78624,            0.016572,            0.003006,                   0,            0.005424,            0.005424,            0.005424
                 275,            0.026554,           0.0071866,                   0,             0.98354,             0.97416,              0.9847,             0.78571,            0.016538,           0.0030007,                   0,           0.0053991,           0.0053991,           0.0053991
                 276,            0.026474,           0.0073126,                   0,             0.98214,             0.97343,             0.98392,             0.78547,            0.016531,           0.0030023,                   0,           0.0053743,           0.0053743,           0.0053743
                 277,            0.026474,           0.0071065,                   0,             0.98213,             0.97558,              0.9838,             0.78588,            0.016482,           0.0029962,                   0,           0.0053495,           0.0053495,           0.0053495
                 278,            0.026361,           0.0071831,                   0,             0.98493,              0.9731,             0.98523,             0.78596,            0.016498,           0.0029937,                   0,           0.0053247,           0.0053247,           0.0053247
                 279,            0.026298,           0.0068997,                   0,             0.98567,             0.97378,             0.98447,             0.78723,            0.016481,           0.0029915,                   0,           0.0052999,           0.0052999,           0.0052999
                 280,             0.02618,           0.0071817,                   0,             0.98636,             0.97271,             0.98525,             0.78965,            0.016438,           0.0029863,                   0,           0.0052752,           0.0052752,           0.0052752
                 281,            0.026029,           0.0070015,                   0,             0.97914,             0.98046,             0.98508,             0.78927,            0.016356,           0.0029802,                   0,           0.0052505,           0.0052505,           0.0052505
                 282,            0.025869,           0.0071888,                   0,             0.97944,             0.97912,             0.98456,             0.78983,            0.016309,           0.0029731,                   0,           0.0052258,           0.0052258,           0.0052258
                 283,             0.02607,           0.0071024,                   0,             0.98083,             0.97912,             0.98486,             0.79064,            0.016254,           0.0029662,                   0,           0.0052012,           0.0052012,           0.0052012
                 284,             0.02585,           0.0071047,                   0,             0.98155,             0.97912,             0.98641,             0.79228,            0.016184,           0.0029582,                   0,           0.0051765,           0.0051765,           0.0051765
                 285,            0.025871,           0.0068798,                   0,             0.98673,             0.97377,              0.9866,             0.79205,             0.01616,           0.0029501,                   0,            0.005152,            0.005152,            0.005152
                 286,            0.025682,           0.0070119,                   0,             0.98637,              0.9738,             0.98545,             0.79277,            0.016124,           0.0029479,                   0,           0.0051274,           0.0051274,           0.0051274
                 287,            0.025907,           0.0070114,                   0,             0.97879,             0.98034,             0.98542,             0.79454,            0.016073,           0.0029431,                   0,           0.0051029,           0.0051029,           0.0051029
                 288,            0.025491,           0.0069956,                   0,             0.98222,             0.97795,              0.9853,             0.79362,            0.016059,           0.0029399,                   0,           0.0050784,           0.0050784,           0.0050784
                 289,            0.025597,           0.0071247,                   0,             0.97881,             0.98088,             0.98441,             0.79413,            0.015999,           0.0029339,                   0,            0.005054,            0.005054,            0.005054
                 290,            0.026419,            0.006939,                   0,             0.98253,             0.97876,             0.98529,             0.79406,            0.015981,           0.0029287,                   0,           0.0050296,           0.0050296,           0.0050296
                 291,            0.025733,           0.0069007,                   0,              0.9822,             0.98018,             0.98535,             0.79449,            0.015938,           0.0029245,                   0,           0.0050052,           0.0050052,           0.0050052
                 292,            0.025478,           0.0069643,                   0,             0.98121,             0.98159,             0.98497,             0.79501,            0.015889,           0.0029168,                   0,           0.0049809,           0.0049809,           0.0049809
                 293,            0.025661,           0.0070746,                   0,             0.98364,             0.97947,             0.98584,             0.79847,            0.015851,           0.0029094,                   0,           0.0049566,           0.0049566,           0.0049566
                 294,            0.025639,           0.0069576,                   0,             0.98057,             0.98228,             0.98634,             0.79885,             0.01581,           0.0029045,                   0,           0.0049324,           0.0049324,           0.0049324
                 295,            0.025164,           0.0070147,                   0,             0.98194,             0.98151,             0.98604,             0.79947,            0.015771,           0.0029014,                   0,           0.0049082,           0.0049082,           0.0049082
                 296,            0.025124,           0.0068814,                   0,             0.98228,             0.98121,             0.98629,             0.80018,            0.015757,           0.0029004,                   0,            0.004884,            0.004884,            0.004884
                 297,              0.0256,           0.0069908,                   0,             0.98532,             0.97735,             0.98617,             0.80087,            0.015694,           0.0028957,                   0,           0.0048599,           0.0048599,           0.0048599
                 298,            0.025537,            0.006801,                   0,             0.98326,             0.97912,              0.9862,             0.80209,            0.015638,           0.0028926,                   0,           0.0048359,           0.0048359,           0.0048359
                 299,            0.025025,           0.0068831,                   0,             0.98292,             0.97876,             0.98645,             0.80242,            0.015587,           0.0028898,                   0,           0.0048118,           0.0048118,           0.0048118
                 300,            0.025026,           0.0069234,                   0,             0.98294,             0.97873,             0.98591,             0.80356,            0.015534,           0.0028866,                   0,           0.0047879,           0.0047879,           0.0047879
                 301,            0.025528,           0.0070278,                   0,             0.98223,             0.97912,             0.98575,             0.80438,            0.015476,           0.0028816,                   0,           0.0047639,           0.0047639,           0.0047639
                 302,            0.024759,            0.006726,                   0,             0.98294,             0.97874,             0.98581,             0.80417,            0.015432,           0.0028766,                   0,           0.0047401,           0.0047401,           0.0047401
                 303,            0.025126,           0.0068564,                   0,             0.98219,             0.97982,             0.98596,             0.80477,            0.015399,           0.0028734,                   0,           0.0047162,           0.0047162,           0.0047162
                 304,            0.025094,           0.0068685,                   0,             0.98329,             0.97947,             0.98521,             0.80541,            0.015353,           0.0028681,                   0,           0.0046924,           0.0046924,           0.0046924
                 305,            0.025321,            0.006903,                   0,             0.98295,             0.97947,             0.98583,             0.80585,             0.01529,            0.002862,                   0,           0.0046687,           0.0046687,           0.0046687
                 306,            0.025273,           0.0068842,                   0,             0.98389,             0.98018,             0.98582,             0.80655,            0.015241,           0.0028569,                   0,            0.004645,            0.004645,            0.004645
                 307,            0.025214,           0.0069824,                   0,             0.98539,             0.97911,             0.98585,             0.80683,            0.015206,           0.0028529,                   0,           0.0046214,           0.0046214,           0.0046214
                 308,            0.024932,           0.0070008,                   0,             0.98573,             0.97804,             0.98577,             0.80768,            0.015153,           0.0028489,                   0,           0.0045979,           0.0045979,           0.0045979
                 309,            0.024845,           0.0067875,                   0,             0.98431,             0.97876,             0.98571,             0.80902,            0.015117,           0.0028457,                   0,           0.0045744,           0.0045744,           0.0045744
                 310,            0.024537,           0.0067363,                   0,             0.98639,              0.9777,             0.98577,             0.80927,            0.015092,           0.0028442,                   0,           0.0045509,           0.0045509,           0.0045509
                 311,            0.025079,           0.0068208,                   0,             0.98643,             0.97805,             0.98571,             0.81028,            0.015059,           0.0028408,                   0,           0.0045275,           0.0045275,           0.0045275
                 312,            0.024354,           0.0068889,                   0,              0.9864,             0.97805,             0.98607,             0.81038,             0.01502,           0.0028352,                   0,           0.0045042,           0.0045042,           0.0045042
                 313,            0.024437,           0.0065512,                   0,             0.98675,             0.97876,             0.98628,             0.81098,            0.014985,           0.0028304,                   0,           0.0044809,           0.0044809,           0.0044809
                 314,             0.02446,           0.0068893,                   0,             0.98628,             0.97912,             0.98651,             0.81188,            0.014958,            0.002825,                   0,           0.0044577,           0.0044577,           0.0044577
                 315,            0.024715,           0.0068305,                   0,             0.98714,              0.9784,             0.98662,             0.81225,            0.014897,           0.0028174,                   0,           0.0044345,           0.0044345,           0.0044345
                 316,            0.024453,           0.0066946,                   0,             0.98642,             0.97841,             0.98636,             0.81242,            0.014849,           0.0028117,                   0,           0.0044114,           0.0044114,           0.0044114
                 317,            0.024881,           0.0068419,                   0,             0.98642,             0.97734,             0.98638,             0.81335,            0.014815,           0.0028063,                   0,           0.0043884,           0.0043884,           0.0043884
                 318,            0.024396,            0.006869,                   0,             0.98749,             0.97769,             0.98648,             0.81486,            0.014782,           0.0028011,                   0,           0.0043654,           0.0043654,           0.0043654
                 319,            0.024894,             0.00676,                   0,             0.98819,              0.9777,             0.98642,             0.81535,            0.014745,           0.0027952,                   0,           0.0043425,           0.0043425,           0.0043425
                 320,            0.024039,           0.0067161,                   0,              0.9878,             0.97699,             0.98609,             0.81672,            0.014721,           0.0027896,                   0,           0.0043197,           0.0043197,           0.0043197
                 321,            0.024457,           0.0069136,                   0,             0.98681,              0.9798,             0.98644,             0.81619,              0.0147,            0.002786,                   0,           0.0042969,           0.0042969,           0.0042969
                 322,            0.024651,           0.0068283,                   0,             0.98784,             0.97799,             0.98626,             0.81709,            0.014669,           0.0027805,                   0,           0.0042742,           0.0042742,           0.0042742
                 323,            0.024233,           0.0067038,                   0,             0.98643,             0.97912,              0.9863,             0.81757,            0.014637,           0.0027743,                   0,           0.0042515,           0.0042515,           0.0042515
                 324,            0.024634,           0.0067381,                   0,             0.98403,             0.98154,             0.98633,             0.81759,            0.014616,           0.0027711,                   0,            0.004229,            0.004229,            0.004229
                 325,            0.023936,           0.0065571,                   0,             0.98403,             0.98154,             0.98633,             0.81814,            0.014586,           0.0027649,                   0,           0.0042065,           0.0042065,           0.0042065
                 326,            0.023863,           0.0068175,                   0,             0.98367,             0.98195,             0.98644,             0.81857,            0.014561,           0.0027607,                   0,            0.004184,            0.004184,            0.004184
                 327,            0.024165,           0.0065572,                   0,             0.98403,             0.98195,             0.98627,             0.81768,            0.014512,           0.0027549,                   0,           0.0041617,           0.0041617,           0.0041617
                 328,            0.024541,           0.0066508,                   0,             0.98369,             0.98227,             0.98624,             0.81999,            0.014485,           0.0027506,                   0,           0.0041394,           0.0041394,           0.0041394
                 329,            0.024155,             0.00667,                   0,             0.98335,             0.98258,             0.98613,              0.8197,            0.014456,           0.0027466,                   0,           0.0041172,           0.0041172,           0.0041172
                 330,            0.023764,           0.0065286,                   0,             0.98361,              0.9823,             0.98617,             0.82041,            0.014424,           0.0027413,                   0,            0.004095,            0.004095,            0.004095
                 331,            0.024175,           0.0067337,                   0,             0.98439,             0.98228,             0.98619,             0.82082,            0.014399,            0.002737,                   0,            0.004073,            0.004073,            0.004073
                 332,            0.024104,            0.006523,                   0,             0.98471,              0.9823,             0.98623,             0.82117,            0.014365,            0.002732,                   0,            0.004051,            0.004051,            0.004051
                 333,            0.023573,           0.0065062,                   0,             0.98475,             0.98265,             0.98627,             0.82381,            0.014338,           0.0027271,                   0,           0.0040291,           0.0040291,           0.0040291
                 334,            0.023603,           0.0064976,                   0,             0.98454,             0.98265,             0.98628,             0.82293,            0.014313,           0.0027243,                   0,           0.0040073,           0.0040073,           0.0040073
